term_str,n,n_chars,p,i,max_pos,df,idf,dfidf,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max
26,2,2,2.2770536747092203e-06,18.744400270241318,CD,2,7.027905996569885,14.05581199313977,1.2428391802664445e-05,0.00324381026049542,0.0,0.0023504702329665166
26s,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,3.316612090064294e-06,0.0008656357555067807,0.0,0.0008656357555067807
27,6,2,6.8311610241276606e-06,17.159437769520164,CD,5,5.705977901682522,28.529889508412612,3.7740344982569104e-05,0.009850230040450537,0.0,0.004025381235754866
270,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,3.316612090064294e-06,0.0008656357555067807,0.0,0.0008656357555067807
2704,3,4,3.4155805120638303e-06,18.159437769520164,CD,2,7.027905996569885,14.05581199313977,2.1018072698912514e-05,0.0054857169744161665,0.0,0.003439151454157027
27th,1,4,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.5136939233885957e-05,0.003950741140044235,0.0,0.003950741140044235
28,6,2,6.8311610241276606e-06,17.159437769520164,CD,3,6.442943495848728,19.328830487546185,5.6173871168980466e-05,0.0146613803751039,0.0,0.006865150235320967
28th,3,4,3.4155805120638303e-06,18.159437769520164,CD,3,6.442943495848728,19.328830487546185,4.388569042139915e-05,0.011454165199985177,0.0,0.003986969985054906
29,3,2,3.4155805120638303e-06,18.159437769520164,CD,3,6.442943495848728,19.328830487546185,1.707483143821217e-05,0.004456531005373377,0.0,0.0021263839920292833
293,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.0287043653262964e-05,0.0026849183935016337,0.0,0.0026849183935016337
29th,14,4,1.5939375722964542e-05,15.937045348183716,CD,7,5.22055107451228,36.54385752158596,7.700868533451774e-05,0.02009926687230913,0.0,0.00502217515585597
2at,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.6011587987119344e-05,0.004179024464638149,0.0,0.004179024464638149
2nd,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,4.175140562407528e-06,0.0010897116867883648,0.0,0.0010897116867883648
2s,2,2,2.2770536747092203e-06,18.744400270241318,CD,1,8.027905996569885,8.027905996569885,7.548039392210126e-06,0.001970038281366843,0.0,0.001970038281366843
3,22,1,2.504759042180142e-05,15.284968651604022,CD,19,3.779978483126299,71.81959117939968,0.00010735325999611028,0.028019200858984787,0.0,0.0024235809893949343
30,2,2,2.2770536747092203e-06,18.744400270241318,CD,2,7.027905996569885,14.05581199313977,4.255355501306281e-06,0.0011106477858409394,0.0,0.0007041989976522931
300,1,3,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,3.1857338708706644e-06,0.0008314765402972434,0.0,0.0008314765402972434
30000,2,5,2.2770536747092203e-06,18.744400270241318,CD,1,8.027905996569885,8.027905996569885,3.557719105113211e-06,0.0009285646864345481,0.0,0.0009285646864345481
30th,2,4,2.2770536747092203e-06,18.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.8216322489343362e-05,0.004754460169718617,0.0,0.004754460169718617
31,2,2,2.2770536747092203e-06,18.744400270241318,CD,2,7.027905996569885,14.05581199313977,1.0562908127031276e-05,0.002756919021155163,0.0,0.0023504702329665166
315,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.580588927197136e-05,0.004125337099984525,0.0,0.004125337099984525
32,1,2,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,6.896470969339969e-06,0.001799978922997732,0.0,0.001799978922997732
320,2,3,2.2770536747092203e-06,18.744400270241318,CD,2,7.027905996569885,14.05581199313977,2.0312933209879792e-05,0.005301675567778626,0.0,0.003611462485390486
325,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.580588927197136e-05,0.004125337099984525,0.0,0.004125337099984525
327,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.580588927197136e-05,0.004125337099984525,0.0,0.004125337099984525
329,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.580588927197136e-05,0.004125337099984525,0.0,0.004125337099984525
33,2,2,2.2770536747092203e-06,18.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.3792941938679939e-05,0.003599957845995464,0.0,0.003599957845995464
330,2,3,2.2770536747092203e-06,18.744400270241318,CD,1,8.027905996569885,8.027905996569885,3.161177854394272e-05,0.00825067419996905,0.0,0.00825067419996905
336,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,4.081510154359908e-06,0.001065274150287936,0.0,0.001065274150287936
337,1,3,1.1385268373546102e-06,19.744400270241318,VB,1,8.027905996569885,8.027905996569885,1.7576148870432152e-05,0.004587374855182792,0.0,0.004587374855182792
34,2,2,2.2770536747092203e-06,18.744400270241318,NN,2,7.027905996569885,14.05581199313977,1.4333943027230974e-05,0.0037411591301072843,0.0,0.001918096614784357
340,2,3,2.2770536747092203e-06,18.744400270241318,CD,2,7.027905996569885,14.05581199313977,1.6856393762096096e-05,0.0043995187719070815,0.0,0.002307257385610599
341,8,3,9.108214698836881e-06,16.744400270241318,CD,5,5.705977901682522,28.529889508412612,4.35636735306528e-05,0.011370118791500381,0.0,0.003390361201237387
34th,2,4,2.2770536747092203e-06,18.744400270241318,CD,2,7.027905996569885,14.05581199313977,2.9981262166768258e-05,0.007825109425526515,0.0,0.00401594628375422
35,1,2,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,6.896470969339969e-06,0.001799978922997732,0.0,0.001799978922997732
36,1,2,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.0287043653262964e-05,0.0026849183935016337,0.0,0.0026849183935016337
37,1,2,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.0287043653262964e-05,0.0026849183935016337,0.0,0.0026849183935016337
3b,2,2,2.2770536747092203e-06,18.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.3215149526640715e-05,0.0034491540264532266,0.0,0.0034491540264532266
3i,1,2,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,6.573682522602322e-06,0.001715731138399206,0.0,0.001715731138399206
3mr,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.6011587987119344e-05,0.004179024464638149,0.0,0.004179024464638149
3rd,7,3,7.969687861482271e-06,16.937045348183716,CD,5,5.705977901682522,28.529889508412612,2.4304797427711746e-05,0.006343552128632766,0.0,0.0030926709494214213
3vi,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,9.043887245885404e-06,0.0023604545711760905,0.0,0.0023604545711760905
3viii,1,5,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,9.043887245885404e-06,0.0023604545711760905,0.0,0.0023604545711760905
4,22,1,2.504759042180142e-05,15.284968651604022,CD,14,4.22055107451228,59.087715043171926,9.220602503971537e-05,0.024065772535365713,0.0,0.0042163347397725075
40,1,2,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,3.0819900323904074e-06,0.0008043993984538963,0.0,0.0008043993984538963
4000,1,4,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,3.164104569823708e-06,0.0008258312927239878,0.0,0.0008258312927239878
403,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,4.736412153257817e-06,0.0012362035720002902,0.0,0.0012362035720002902
41,1,2,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.0287043653262964e-05,0.0026849183935016337,0.0,0.0026849183935016337
42,1,2,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,8.281707195276324e-06,0.0021615255779671204,0.0,0.0021615255779671204
43,1,2,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.5838445171604664e-05,0.004133834189788818,0.0,0.004133834189788818
435,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,3.316612090064294e-06,0.0008656357555067807,0.0,0.0008656357555067807
46,2,2,2.2770536747092203e-06,18.744400270241318,CD,2,7.027905996569885,14.05581199313977,1.748680265787095e-05,0.004564055493704318,0.0,0.0027409929783813905
47,1,2,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.0287043653262964e-05,0.0026849183935016337,0.0,0.0026849183935016337
4700,1,4,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.7788595525566055e-06,0.00046428234321727404,0.0,0.00046428234321727404
487,4,3,4.554107349418441e-06,17.744400270241318,CD,3,6.442943495848728,19.328830487546185,4.9566939501769946e-05,0.012936971209961956,0.0,0.008742121432630567
4d,2,2,2.2770536747092203e-06,18.744400270241318,CD,2,7.027905996569885,14.05581199313977,1.746639876345749e-05,0.004558730077262405,0.0,0.0038009226590426637
4th,9,3,1.0246741536191492e-05,16.574475268799006,CD,8,5.027905996569885,40.22324797255908,3.917654244284266e-05,0.010225077577581933,0.0,0.002725152301663894
4the,1,4,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.6011587987119344e-05,0.004179024464638149,0.0,0.004179024464638149
4½,1,2,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.7788595525566055e-06,0.00046428234321727404,0.0,0.00046428234321727404
5,8,1,9.108214698836881e-06,16.744400270241318,CD,5,5.705977901682522,28.529889508412612,4.860897485446218e-05,0.01268694243701463,0.0,0.005117468970118854
50,2,2,2.2770536747092203e-06,18.744400270241318,VB,2,7.027905996569885,14.05581199313977,1.2061230209629436e-05,0.0031479810847132826,0.0,0.002420077822510291
500,4,3,4.554107349418441e-06,17.744400270241318,CD,4,6.027905996569885,24.11162398627954,2.774447485074602e-05,0.00724130793604471,0.0,0.0027512122302920513
50000,1,5,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,3.164104569823708e-06,0.0008258312927239878,0.0,0.0008258312927239878
514,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,3.316612090064294e-06,0.0008656357555067807,0.0,0.0008656357555067807
515,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.7788595525566055e-06,0.00046428234321727404,0.0,0.00046428234321727404
530,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.8963169249849732e-05,0.00494938717421078,0.0,0.00494938717421078
534,8,3,9.108214698836881e-06,16.744400270241318,CD,1,8.027905996569885,8.027905996569885,8.229634922610371e-05,0.02147934714801307,0.0,0.02147934714801307
540,2,3,2.2770536747092203e-06,18.744400270241318,CD,2,7.027905996569885,14.05581199313977,2.60787624493935e-05,0.006806556999291703,0.0,0.004499299613681104
549,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.3349939463218864e-05,0.0034843341999001233,0.0,0.0034843341999001233
55,1,2,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,3.893450699146363e-06,0.0010161906324772008,0.0,0.0010161906324772008
5th,2,3,2.2770536747092203e-06,18.744400270241318,CD,2,7.027905996569885,14.05581199313977,1.7472887655808186e-05,0.004560423678165937,0.0,0.002668149581081961
6,6,1,6.8311610241276606e-06,17.159437769520164,CD,6,5.442943495848728,32.65766097509237,4.541228051520356e-05,0.01185260521446813,0.0,0.003484598908994064
60,2,2,2.2770536747092203e-06,18.744400270241318,CD,2,7.027905996569885,14.05581199313977,1.0829603872409721e-05,0.0028265266106989374,0.0,0.002420077822510291
60s,1,3,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,3.1778345410947683e-06,0.0008294148152257346,0.0,0.0008294148152257346
630,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,3.909782702841778e-06,0.001020453285441704,0.0,0.001020453285441704
640,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.3349939463218864e-05,0.0034843341999001233,0.0,0.0034843341999001233
66,1,2,1.1385268373546102e-06,19.744400270241318,PO,1,8.027905996569885,8.027905996569885,7.449324418323144e-06,0.0019442736731823407,0.0,0.0019442736731823407
6d,3,2,3.4155805120638303e-06,18.159437769520164,CD,2,7.027905996569885,14.05581199313977,1.0030572934442956e-05,0.0026179795358896116,0.0,0.001724639508360708
6th,4,3,4.554107349418441e-06,17.744400270241318,CD,4,6.027905996569885,24.11162398627954,2.1693188851711877e-05,0.0056619222902968,0.0,0.002804981850428053
7,10,1,1.1385268373546102e-05,16.422472175353956,CD,9,4.857980995127572,43.721828956148144,9.587252883347912e-05,0.02502273002553805,0.0,0.008996261102088097
700,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,3.316612090064294e-06,0.0008656357555067807,0.0,0.0008656357555067807
71,5,2,5.692634186773051e-06,17.422472175353956,CD,2,7.027905996569885,14.05581199313977,5.424103008143021e-05,0.014156908851253284,0.0,0.009279805453217278
725,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.0097918753531274e-05,0.0026355567946716625,0.0,0.0026355567946716625
730,2,3,2.2770536747092203e-06,18.744400270241318,CD,2,7.027905996569885,14.05581199313977,1.777072884521203e-05,0.00463816022860034,0.0,0.0029479471462122
745,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,2.0275715572350866e-05,0.005291961764383576,0.0,0.005291961764383576
75,2,2,2.2770536747092203e-06,18.744400270241318,CD,1,8.027905996569885,8.027905996569885,3.679217765939744e-05,0.009602758369102732,0.0,0.009602758369102732
750,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,3.1144451724641827e-06,0.0008128701900131516,0.0,0.0008128701900131516
76,1,2,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,5.201802895866102e-06,0.0013576705558210527,0.0,0.0013576705558210527
77,1,2,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,1.7788595525566055e-06,0.00046428234321727404,0.0,0.00046428234321727404
7s,1,2,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,3.909782702841778e-06,0.001020453285441704,0.0,0.001020453285441704
7th,7,3,7.969687861482271e-06,16.937045348183716,CD,5,5.705977901682522,28.529889508412612,5.8886490776188554e-05,0.01536937409258521,0.0,0.00605301757604228
7ththe,1,6,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,7.3991485502180095e-06,0.0019311777716069004,0.0,0.0019311777716069004
8,1,1,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,8.632686085673945e-06,0.0022531310683608996,0.0,0.0022531310683608996
80,2,2,2.2770536747092203e-06,18.744400270241318,CD,2,7.027905996569885,14.05581199313977,1.1294584642538387e-05,0.002947886591702519,0.0,0.0020664234038723565
80s,1,3,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,1.0287043653262964e-05,0.0026849183935016337,0.0,0.0026849183935016337
815,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,9.792505738063121e-06,0.0025558439976344745,0.0,0.0025558439976344745
82,1,2,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,4.175140562407528e-06,0.0010897116867883648,0.0,0.0010897116867883648
83,2,2,2.2770536747092203e-06,18.744400270241318,IN,2,7.027905996569885,14.05581199313977,6.381554955987857e-06,0.0016655858435128306,0.0,0.0009539712225559772
830,2,3,2.2770536747092203e-06,18.744400270241318,CD,2,7.027905996569885,14.05581199313977,1.6894760867812214e-05,0.004409532586498988,0.0,0.002307257385610599
834,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,7.548039392210126e-06,0.001970038281366843,0.0,0.001970038281366843
84,2,2,2.2770536747092203e-06,18.744400270241318,NN,2,7.027905996569885,14.05581199313977,6.958969259526173e-06,0.001816290976736331,0.0,0.0009539712225559772
85,3,2,3.4155805120638303e-06,18.159437769520164,NN,1,8.027905996569885,8.027905996569885,1.2525421687222587e-05,0.003269135060365095,0.0,0.003269135060365095
856,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.0097918753531274e-05,0.0026355567946716625,0.0,0.0026355567946716625
87,2,2,2.2770536747092203e-06,18.744400270241318,RB,2,7.027905996569885,14.05581199313977,7.3917875090831376e-06,0.001929256539870699,0.0,0.0009752853173147218
88,1,2,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,3.316612090064294e-06,0.0008656357555067807,0.0,0.0008656357555067807
89,1,2,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,3.6867146737691796e-06,0.0009622325298537559,0.0,0.0009622325298537559
891,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,7.397369053212185e-06,0.0019307133228883802,0.0,0.0019307133228883802
89there,1,7,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,3.316612090064294e-06,0.0008656357555067807,0.0,0.0008656357555067807
8d,1,2,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,3.774019696105063e-06,0.0009850191406834215,0.0,0.0009850191406834215
8s,1,2,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,3.774019696105063e-06,0.0009850191406834215,0.0,0.0009850191406834215
8th,6,3,6.8311610241276606e-06,17.159437769520164,CD,6,5.442943495848728,32.65766097509237,6.834280709731314e-05,0.017837472652398725,0.0,0.004644149740485263
9,7,1,7.969687861482271e-06,16.937045348183716,CD,6,5.442943495848728,32.65766097509237,4.656114682781412e-05,0.012152459322059484,0.0,0.005418559975956922
90,1,2,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,4.175140562407528e-06,0.0010897116867883648,0.0,0.0010897116867883648
915,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,9.579028503038389e-06,0.0025001264392930196,0.0,0.0025001264392930196
917,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.0097918753531274e-05,0.0026355567946716625,0.0,0.0026355567946716625
945,2,3,2.2770536747092203e-06,18.744400270241318,CD,1,8.027905996569885,8.027905996569885,2.036296625174198e-05,0.005314734191704657,0.0,0.005314734191704657
947,1,3,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,1.018148312587099e-05,0.0026573670958523286,0.0,0.0026573670958523286
955,2,3,2.2770536747092203e-06,18.744400270241318,CD,1,8.027905996569885,8.027905996569885,2.036296625174198e-05,0.005314734191704657,0.0,0.005314734191704657
97163,1,5,1.1385268373546102e-06,19.744400270241318,CD,1,8.027905996569885,8.027905996569885,7.978796504087228e-06,0.0020824658875667665,0.0,0.0020824658875667665
9th,2,3,2.2770536747092203e-06,18.744400270241318,NN,2,7.027905996569885,14.05581199313977,6.882539429597025e-06,0.0017963427911248235,0.0,0.0009539712225559772
a,20667,1,0.023529934147607727,5.409358906826314,DT,261,0.0,0.0,0.0,0.0,0.0,0.0
aa,1,2,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,9.721321277893889e-06,0.002537264853530305,0.0,0.002537264853530305
aafragment,1,10,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,1.4135230019878798e-05,0.003689295035188366,0.0,0.003689295035188366
aar,2,3,2.2770536747092203e-06,18.744400270241318,NN,2,7.027905996569885,14.05581199313977,3.540089615673106e-05,0.009239633896906806,0.0,0.004863602765792308
aarons,5,6,5.692634186773051e-06,17.422472175353956,NN,2,7.027905996569885,14.05581199313977,4.286044174560088e-05,0.01118657529560183,0.0,0.009610811619240869
aback,30,5,3.4155805120638304e-05,14.8375096746328,NN,27,3.273018494406416,88.37149934897323,0.00012367424244143305,0.03227897727721403,0.0,0.002166844418673562
abandon,12,7,1.3662322048255321e-05,16.159437769520164,VB,10,4.705977901682522,47.059779016825225,6.462566636823106e-05,0.01686729892210831,0.0,0.0029302477594536254
abandoned,23,9,2.6186117259156032e-05,15.220838314184308,VB,22,3.568474377932587,78.50643631451692,9.485101734585747e-05,0.0247561155272688,0.0,0.0018375254263298594
abandoning,7,10,7.969687861482271e-06,16.937045348183716,VB,7,5.22055107451228,36.54385752158596,5.6222467332096745e-05,0.014674063973677251,0.0,0.004957788294883457
abandonment,1,11,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,1.4038457564242933e-05,0.0036640374242674053,0.0,0.0036640374242674053
abandons,2,8,2.2770536747092203e-06,18.744400270241318,VB,2,7.027905996569885,14.05581199313977,1.4744656512907156e-05,0.003848355349868768,0.0,0.003090547931649026
abashed,5,7,5.692634186773051e-06,17.422472175353956,VB,5,5.705977901682522,28.529889508412612,4.802958453815353e-05,0.01253572156445807,0.0,0.004948809975440175
abated,1,6,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,1.7893112578973975e-05,0.0046701023831122075,0.0,0.0046701023831122075
abbalac,2,7,2.2770536747092203e-06,18.744400270241318,NN,1,8.027905996569885,8.027905996569885,3.108464934134034e-05,0.008113093478089828,0.0,0.008113093478089828
abbey,8,5,9.108214698836881e-06,16.744400270241318,NN,6,5.442943495848728,32.65766097509237,5.478515570077463e-05,0.014298925637902178,0.0,0.004629665576281878
abbot,22,5,2.504759042180142e-05,15.284968651604022,NN,10,4.705977901682522,47.059779016825225,0.00015912951419617984,0.041532803205202945,0.0,0.015791872153297054
abbotbury,1,9,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,8.281707195276324e-06,0.0021615255779671204,0.0,0.0021615255779671204
abbots,1,6,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,1.7788595525566055e-06,0.00046428234321727404,0.0,0.00046428234321727404
abbotsburys,1,11,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,7.638008572946676e-06,0.0019935202375390825,0.0,0.0019935202375390825
abbreviated,1,11,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,9.546325426212372e-06,0.002491590936241429,0.0,0.002491590936241429
abc,5,3,5.692634186773051e-06,17.422472175353956,NN,2,7.027905996569885,14.05581199313977,3.144415142629277e-05,0.008206923522262412,0.0,0.006760852329552559
abducted,1,8,1.1385268373546102e-06,19.744400270241318,VB,1,8.027905996569885,8.027905996569885,1.393668351756061e-05,0.0036374743980833193,0.0,0.0036374743980833193
abducting,1,9,1.1385268373546102e-06,19.744400270241318,VB,1,8.027905996569885,8.027905996569885,1.1020516131585905e-05,0.002876354710343921,0.0,0.002876354710343921
abduction,1,9,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,7.397369053212185e-06,0.0019307133228883802,0.0,0.0019307133228883802
abductor,1,8,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,3.1857338708706644e-06,0.0008314765402972434,0.0,0.0008314765402972434
abductors,1,9,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,1.0591687508008356e-05,0.0027644304395901807,0.0,0.0027644304395901807
abdullah,8,8,9.108214698836881e-06,16.744400270241318,NN,2,7.027905996569885,14.05581199313977,3.357180357824527e-05,0.008762240733922014,0.0,0.004746294450167795
abe,12,3,1.3662322048255321e-05,16.159437769520164,NN,6,5.442943495848728,32.65766097509237,7.470059261170268e-05,0.0194968546716544,0.0,0.006796882487323587
abel,5,4,5.692634186773051e-06,17.422472175353956,NN,2,7.027905996569885,14.05581199313977,2.0661030839916095e-05,0.005392529049218101,0.0,0.00271216825723874
abercrombie,1,11,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,8.615759250211838e-06,0.0022487131643052897,0.0,0.0022487131643052897
aberdeen,3,8,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,1.479979702403719e-05,0.0038627470232737065,0.0,0.0023774699246674274
