book_id,chap_id,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
69087,1,0.00021739130918640087,0.00021739130943582887,0.00021739130899688265,0.00021739130788265407,0.0002173913050287639,0.00021739130747693643,0.00021739130821949227,0.00021739130569566382,0.00021739130879998633,0.00021739130815777577,0.13322883018868892,0.00021739130489760168,0.00021739130519800214,0.00021739130863224364,0.0002173913084235201,0.00021739130906719381,0.8628581262789401,0.00021739130618210915,0.00021739130674184242,0.00021739130434807058
69087,2,0.10837144150530927,0.00013661202492121975,0.0001366120240906687,0.0001366120242738532,0.00013661202225879207,0.00013661202291178953,0.00013661202441479846,0.00013661202224614767,0.00013661202459145874,0.889169542067454,0.00013661202496363314,0.00013661202200238577,0.00013661202304869561,0.00013661202411121976,0.00013661202490713485,0.00013661202497026832,0.00013661202469264223,0.00013661202365320416,0.00013661202332072723,0.00013661202185799652
69087,3,0.00010121457721389967,0.0001012145771599341,0.00010121457637822315,0.00010121457637617733,0.00010121457576371144,0.00010121457615035613,0.00010121457697500436,0.00010121457529812992,0.00010121457704860231,0.00010121457688777785,0.7920976219456032,0.00010121457511163908,0.0001012145756394029,0.00010121457661297275,0.2060805156794201,0.00010121457706891239,0.00010121457741278256,0.00010121457638660118,0.00010121457659364507,0.0001012145748989283
69087,4,0.4749918714715536,6.418485366411041e-05,6.418485366612655e-05,6.418485414030182e-05,6.418485280126637e-05,6.418485360746163e-05,6.418485375975989e-05,6.418485345355305e-05,6.418485347909894e-05,6.418485355360145e-05,0.46842125067767665,6.418485248577635e-05,6.418485284612869e-05,6.418485389700326e-05,6.418485376733527e-05,6.418485376301487e-05,0.05549573534286552,6.418485293225161e-05,6.418485371265457e-05,6.418485237491188e-05
69087,5,7.440476352050073e-05,7.440476311536102e-05,7.440476291593998e-05,7.440476293424917e-05,7.44047626243498e-05,7.440476372938974e-05,7.440476296034172e-05,7.440476245270545e-05,7.440476278586648e-05,7.440476278142381e-05,0.8145896244619054,7.440476197959028e-05,7.440476218977668e-05,7.440476294218922e-05,7.440476310785992e-05,0.18407108980631434,7.440476351893975e-05,7.440476250039192e-05,7.440476381658835e-05,7.440476190484712e-05
69087,6,0.00011389521895203992,0.00011389521882579687,0.00011389521820317053,0.00011389521800960771,0.00011389521697780831,0.00011389521831403831,0.0001138952184295129,0.00011389521694216883,0.00011389521834315308,0.0001138952182374416,0.07088559951488546,0.0001138952169038567,0.00011389521699572936,0.0001138952181809648,0.00011389521849029181,0.00011389521888552249,0.00011389521892353014,0.00011389521773254287,0.9270642865613664,0.00011389521640094391
69087,7,0.19371407728295578,7.598784352912191e-05,7.598784330173498e-05,7.598784312327243e-05,7.598784258793375e-05,7.598784421521037e-05,7.598784360301106e-05,7.598784235239225e-05,7.59878435963505e-05,7.598784365504264e-05,0.8049181415400923,7.598784219829258e-05,7.598784228178653e-05,7.598784337835606e-05,7.598784359802293e-05,7.598784360721042e-05,7.598784367588846e-05,7.59878426893763e-05,7.598784361345645e-05,7.598784194538237e-05
69087,8,8.833922461204478e-05,8.833922413167433e-05,8.833922389682003e-05,8.833922385192786e-05,8.833922316197509e-05,0.08797264036564499,8.833922429133309e-05,8.833922374921632e-05,8.833922414363128e-05,8.83392238693026e-05,0.9104372536039969,8.833922281058843e-05,8.833922310926077e-05,8.833922409505422e-05,8.83392246538982e-05,8.833922461947838e-05,8.833922433585052e-05,8.833922386535747e-05,8.833922454583883e-05,8.833922261491792e-05
69087,9,0.00011600928389873467,0.00011600928351902714,0.00011600928266116401,0.000116009281990544,0.00011600928134991692,0.00011600928228128715,0.00011600928301960037,0.0001160092815409696,0.00011600928333669416,0.00011600928363161154,0.9977958236249305,0.0001160092813081945,0.0001160092812691428,0.0001160092827840022,0.00011600928359684953,0.00011600928341957022,0.00011600928945886522,0.0001160092818047386,0.00011600928345591359,0.00011600928074258004
69087,10,7.20461110591282e-05,7.204611111850809e-05,7.204611065635664e-05,7.204611057494552e-05,7.204611006619373e-05,7.204611056253708e-05,7.204611070157052e-05,7.204610971481181e-05,7.204611065297481e-05,7.204611076534753e-05,0.9986311239002099,7.204610952394026e-05,7.204611002291096e-05,7.204611086832577e-05,7.204611077618764e-05,7.204611097920561e-05,7.204611125448629e-05,7.204611029995855e-05,7.204611068272677e-05,7.20461095101459e-05
69087,11,0.00015197568692750733,0.00015197568641666853,0.00015197568576976787,0.0001519756860755995,0.00015197568470600356,0.00015197568551930185,0.00015197568651694886,0.00015197568484892173,0.00015197568674256827,0.00015197568799842545,0.9971124619578249,0.00015197568488795458,0.00015197568518360237,0.00015197568600113022,0.00015197568704473848,0.00015197568674924582,0.0001519756947564353,0.00015197568584257202,0.00015197568629662155,0.00015197568389073812
69087,12,0.00012722646581515268,0.00012722646665855656,0.0001272264643956498,0.00012722646530838712,0.00012722646383893377,0.00012722646604337387,0.00012722646554300652,0.00012722646382232352,0.00012722646518012254,0.00012722646510105997,0.6305086636430384,0.00012722646323360857,0.00012722646377102083,0.2972061160223936,0.008593755466560708,0.00012722646518595877,0.00012722646612663792,0.0001272264644470555,0.06165584143043194,0.00012722646310445545
69087,13,0.00016286645297420755,0.00016286645277549655,0.0001628664515918339,0.00016286645240148952,0.0001628664501299339,0.38825724998529565,0.00016286645202560326,0.00016286645130313666,0.00016286645328935723,0.0001628664524997367,0.6088111538808234,0.00016286644976373196,0.00016286645011657857,0.00016286645247657916,0.00016286645295219987,0.0001628664529935114,0.00016286645299172728,0.0001628664514150652,0.00016286645266895504,0.00016286644951149322
69087,14,0.00011627907274910817,0.00011627907168385978,0.00011627907244585734,0.00011627907191415564,0.00011627907067300861,0.03409836991873768,0.00011627907207020854,0.00011627907106049896,0.0001162790721484288,0.0001162790720724206,0.9638086067916931,0.00011627906980996556,0.00011627907064573301,0.00011627907214678222,0.00011627907248413796,0.00011627907238306153,0.00011627907225374372,0.0001162790714108954,0.00011627907184978058,0.000116279069767552
69087,15,0.2625061066996158,0.00012345679252237035,0.00012345679221986792,0.00012345679188704588,0.00012345679107152345,0.00012345679301563176,0.0001234567922283198,0.00012345679058241738,0.00012345679221859078,0.0001234567923046278,0.6950450151897011,0.00012345679235366053,0.00012345679147465462,0.00012345679250709695,0.00012345679213836023,0.00012345679249792257,0.00012345679283342907,0.00012345679233788606,0.04035011264636601,0.00012345679012360292
69087,16,0.00011820331165171018,0.00011820331194658424,0.00011820331135837514,0.00011820331123107782,0.00011820331015617927,0.00011820331138849224,0.00011820331189686438,0.00011820331047138218,0.00011820331147282416,0.9977541370866584,0.00011820331248338209,0.00011820330973641908,0.000118203310443193,0.00011820331142411187,0.0001182033116840951,0.00011820331189983215,0.00011820331227011856,0.00011820331089796893,0.00011820331123618132,0.00011820330969271638
69087,17,0.03691712075904596,0.07826579722601137,8.802817099261086e-05,8.802817085628464e-05,8.802817020994395e-05,8.802817023609722e-05,8.802817057487223e-05,8.802817015365265e-05,8.80281704928591e-05,8.802817047939558e-05,0.6712108248120476,8.802816909396042e-05,8.802816944666532e-05,8.802817100234287e-05,0.212197806476861,8.802817089704802e-05,8.802817103226294e-05,8.802817008689894e-05,8.80281714648435e-05,8.802816901419254e-05
69087,18,0.00018587360952931962,0.0001858736091254367,0.00018587360881070554,0.00018587360822702793,0.00018587360677250925,0.0001858736105466411,0.00018587361010160587,0.000185873606653407,0.00018587360840019549,0.00018587360895606025,0.00018587361079767104,0.00018587360606535613,0.0001858736071368878,0.9964684014370141,0.00018587360929009383,0.0001858736098369298,0.00018587361020677755,0.00018587360744071126,0.00018587360914065743,0.0001858736059480268
69087,19,0.00011547344363386258,0.00011547344358213074,0.00011547344277763165,0.00011547344268174743,0.00011547344190588982,0.0001154734428381473,0.000115473443145571,0.00011547344146320361,0.00011547344285773743,0.00011547344279601423,0.9978060045875458,0.00011547344197192775,0.00011547344207204032,0.000115473443497316,0.00011547344352242072,0.00011547344307754889,0.00011547344370550334,0.00011547344247449812,0.00011547344334238082,0.00011547344110864326
69087,20,0.00011111111359633396,0.00011111111337154253,0.00011111111309596918,0.0001111111132449859,0.00011111111157760783,0.015844830458664534,0.00011111111292440002,0.00011111111536239077,0.00011111111350346454,0.00011111111332015483,0.9821551695077105,0.0001111111112925652,0.00011111111161511083,0.00011111111323257737,0.00011111111360227448,0.00011111111341573999,0.0001111111135160131,0.00011111111251678174,0.00011111111332583156,0.0001111111111112245
69087,21,0.00016286645304025533,0.00016286645280349412,0.00016286645203692063,0.0001628664522517652,0.00016286645000766276,0.00016286645102528324,0.00016286645318934487,0.00016286645071090781,0.00016286645240594038,0.00016286645238148075,0.996905537356124,0.00016286644964434022,0.0001628664503899085,0.00016286645274407393,0.00016286645308787848,0.0001628664536681165,0.00016286651245422666,0.00016286645075420413,0.0001628664517686186,0.00016286644951154407
69087,22,0.00015015015315821554,0.00015015015344760178,0.00015015015208947992,0.0001501501523635276,0.00015015015065258727,0.00015015015418117135,0.0001501501531442538,0.00015015015064646586,0.00015015015306948522,0.00015015015296888958,0.9971471471068188,0.0001501501504665369,0.00015015015080901853,0.0001501501526957902,0.00015015015354983392,0.00015015015289871636,0.00015015015347388667,0.00015015015178212134,0.0001501501516333851,0.00015015015015028063
69087,23,8.60585218747781e-05,8.605852138365607e-05,8.605852122128694e-05,8.605852165359401e-05,8.605852059362197e-05,0.13541464182616728,8.605852196863072e-05,8.605852028298531e-05,8.605852145892722e-05,8.605852142354938e-05,0.684103930561865,8.605851981831915e-05,8.60585201951083e-05,8.60585216125794e-05,8.605852158343959e-05,0.1790184327531013,8.605852191712753e-05,8.605852090375483e-05,8.605852118169041e-05,8.60585197935634e-05
69087,24,0.0002994012044936357,0.0002994012043997375,0.00029940120333362584,0.0002994012027855684,0.00029940119962957576,0.04292034954229778,0.00029940120331646645,0.00029940119861687216,0.00029940120354489646,0.00029940120393183054,0.6581153594216399,0.0002994012039841694,0.00029940120138755884,0.0002994012039339469,0.00029940120506919337,0.29387447059036187,0.00029940120557299073,0.00029940120225850153,0.00029940120183661017,0.00029940119760512804
69087,25,0.00012787723929383598,0.0001278772394084214,0.00012787723898600854,0.00012787723912102721,0.00012787723806343475,0.9975703324612739,0.0001278772391856091,0.00012787723813043357,0.00012787723901470742,0.00012787723889506943,0.000127877239649953,0.0001278772379289166,0.0001278772385329383,0.0001278772390679561,0.000127877239097346,0.0001278772393065393,0.00012787723939166958,0.00012787723859637262,0.0001278772392042038,0.00012787723785167906
69087,26,0.00026881721019612014,0.00026881720945504063,0.00026881720840354266,0.0002688172080783329,0.00026881720469607603,0.1659419876803361,0.00026881720912974827,0.0002688172055512378,0.0002688172090781905,0.00026881720881147546,0.8292193025760626,0.0002688172048701906,0.00026881720521920423,0.0002688172088611237,0.00026881720942362934,0.00026881721098514393,0.0002688172098788774,0.00026881720792978355,0.00026881720873222565,0.0002688172043013014
69087,27,0.7942216079223927,0.00039370080218309705,0.00039370079229183124,0.0003937007964853421,0.0003937007882216271,0.19869177778350772,0.0003937007961522755,0.000393700789150165,0.00039370079529223964,0.0003937007964340629,0.00039370079767339264,0.0003937007874150359,0.00039370079051988526,0.0003937007975022323,0.0003937007964213851,0.00039370079386674055,0.0003937007986593814,0.0003937007915299548,0.00039370079689915845,0.00039370078740189914
70114,1,0.0001035196711441727,0.00010351967067312951,0.00010351967045299002,0.00010351967109362813,0.00010351966934290433,0.0001035196697780585,0.00010351967096373463,0.00010351966941258733,0.00010351967152610143,0.0001035196711525543,0.9649155938146322,0.00010351966941779913,0.00010351966944829246,0.00010351967080194484,0.00010351967132378426,0.03322105211862026,0.00010351967095208509,0.0001035196702294807,0.0001035196702970816,0.00010351966873716968
70114,2,0.00017667844950317512,0.0001766784484908048,0.00017667845019194968,0.0001766784484219044,0.00017667844709784713,0.00017667844852240668,0.00017667844894191188,0.0001766784465084875,0.00017667844844614574,0.0001766784477804154,0.7269039568974315,0.00017667844567415296,0.00017667844618837416,0.00017667844880800922,0.00017667845007510893,0.0001766784495627513,0.2699158310386922,0.00017667844660376636,0.00017667844782915087,0.00017667844522989854
70114,3,8.833922452914457e-05,8.833922505499555e-05,8.833922401818713e-05,0.250573787655378,8.833922293637771e-05,8.833922381511553e-05,8.833922488428545e-05,8.8339223237663e-05,8.833922432782092e-05,8.833922413587985e-05,0.1785343899819636,8.833922287988029e-05,8.833922365322397e-05,8.833922429137594e-05,8.833922494429799e-05,8.833922462021206e-05,0.5693900555551578,8.833922363298571e-05,8.833922392432817e-05,8.833922261494843e-05
70114,4,0.00012315271176940843,0.00012315271141789689,0.00012315271098750286,0.9976600984849592,0.00012315271004285856,0.00012315271127367217,0.00012315271137786543,0.00012315271008723206,0.00012315271121896294,0.0001231527108944901,0.0001231527121627004,0.0001231527095943491,0.00012315270996832083,0.00012315271103144852,0.00012315271138058377,0.0001231527194453433,0.0001231527116340788,0.00012315271010192915,0.0001231527112925423,0.00012315270935964192
70114,5,0.0001408450736431425,0.11735789228172773,0.0001408450731364839,0.010407973967269814,0.00014084507092251044,0.00014084507247416478,0.00014084507356421303,0.00014084507159491303,0.00014084507296408807,0.0001408450730095357,0.2650115089997293,0.0001408450705173219,0.0001408450713230894,0.0001408450734092181,0.2225378845567909,0.00014084507355750295,0.3825720641098071,0.00014084507185277363,0.0001408450722833306,0.00014084507042272653
70114,6,0.00012722646567408206,0.997582697169195,0.00012722646484026665,0.0001272264648249519,0.00012722646377896727,0.00012722646441161952,0.00012722646538388353,0.00012722646451242866,0.00012722646532106356,0.00012722646485196026,0.00012722646611805684,0.00012722646358906788,0.00012722646369153187,0.00012722646574812047,0.00012722646532886765,0.00012722646548532222,0.00012722646577739788,0.0001272264639012471,0.00012722646446170272,0.00012722646310439086
70114,7,0.1937295211302715,0.3230244968408901,7.898894286970599e-05,7.89889431037881e-05,7.898894263592352e-05,7.89889431891921e-05,7.898894319829293e-05,7.898894225183184e-05,7.898894319409621e-05,7.898894296771224e-05,0.2735643330798563,7.898894177812564e-05,7.898894206597944e-05,7.898894372636754e-05,7.898894338380549e-05,0.20841782586432833,7.898894342355045e-05,7.898894249629956e-05,7.898894282092095e-05,7.898894154828637e-05
70114,8,8.143322652091175e-05,8.143322685312953e-05,8.143322597061199e-05,8.143322632748569e-05,8.143322520219107e-05,8.143322680308868e-05,0.641991416773972,8.143322556371642e-05,8.14332262849852e-05,8.143322626115414e-05,0.1452408462553365,8.14332249386297e-05,8.143322521832181e-05,8.143322622393747e-05,8.143322665052753e-05,8.143322653773084e-05,0.21138337212854,8.14332257681468e-05,8.143322627112244e-05,8.143322475576678e-05
70114,9,0.00015060241209131073,0.00015060241211596639,0.00015060241125627053,0.00015060241166007311,0.0001506024098681208,0.00015060241133740677,0.0001506024119599134,0.0001506024101545428,0.00015060241187735756,0.00015060241166158468,0.0001506024324461764,0.00015060240963857675,0.00015060241051533966,0.00015060241177100318,0.00015060241204525898,0.0001506024120844372,0.00015060241221697513,0.9971385541641304,0.00015060241153067833,0.0001506024096385767
70114,10,0.00011990407913224023,0.00011990407946763967,0.00011990407854925581,0.00011990407876337814,0.00011990407714009388,0.00011990407935965417,0.00011990407895991154,0.0001199040769191536,0.39674030430733204,0.00011990407846027068,0.48780565595039527,0.00011990407705298928,0.00011990407799137976,0.00011990407934194139,0.00011990407917754566,0.00011990407939254291,0.11341567040735367,0.0001199040795950394,0.00011990407887726466,0.00011990407673871365
70114,11,6.435006578132217e-05,6.435006586075971e-05,6.435006541260919e-05,6.435006581645583e-05,6.435006466146419e-05,6.435006545385465e-05,6.435006548816026e-05,6.435006502288922e-05,6.435006596495539e-05,6.435006534189692e-05,0.9342069213626153,6.435006455488235e-05,0.06463477746010664,6.435006566586805e-05,6.435006579249674e-05,6.435006571568668e-05,6.435006597058962e-05,6.435006514597255e-05,6.435006527803583e-05,6.43500643501307e-05
70114,12,0.00012987013275800538,0.0001298701325307887,0.0001298701316488484,0.00012987013233384752,0.00012987013161076602,0.00012987013082736996,0.00012987013252819998,0.00012987013109008456,0.00012987013278842975,0.00012987013165545553,0.9975324674925754,0.00012987012999003903,0.00012987013041474126,0.00012987013369090565,0.0001298701334053661,0.00012987013308964334,0.00012987013290634327,0.00012987013178121702,0.000129870132504285,0.00012987012987026683
70114,13,0.00012077294991249812,0.00012077294881975465,0.00012077294894652081,0.00012077294878815002,0.00012077294756035179,0.00012077294774170173,0.015071556176051774,0.00012077294839409477,0.00012077294913388713,0.00012077294869829641,0.9528674101934806,0.00012077294702339936,0.00012077294754344281,0.00012077294932260546,0.030007893504971333,0.00012077294943538558,0.0001207729497708031,0.00012077294794593505,0.00012077294959923775,0.00012077294686004426
70114,14,6.925207908424345e-05,6.925207912220818e-05,6.925207854468656e-05,6.925207877401724e-05,6.925207805554337e-05,6.925207830073873e-05,6.92520789394434e-05,6.925207804703159e-05,6.925207888312676e-05,6.925207884932329e-05,0.16461694218726478,6.925207761674306e-05,6.925207806135779e-05,0.8210909302940063,0.013114842183418155,6.925207923698767e-05,6.925207911587675e-05,6.925207862178278e-05,6.925207849529825e-05,6.92520775623653e-05
70114,15,8.196721515130309e-05,8.196721527474616e-05,8.19672144182962e-05,8.196721455502695e-05,8.196721349953803e-05,8.196721425876548e-05,8.196721459921552e-05,8.19672137451005e-05,8.196721506778454e-05,8.196721488247571e-05,0.8302044870005884,8.196721316663567e-05,8.196721353466433e-05,8.196721468319177e-05,0.16832010313975596,8.196721507985914e-05,8.196721601382408e-05,8.19672142792051e-05,8.196721433128553e-05,8.196721311484727e-05
70114,16,7.541478289104898e-05,7.54147831178067e-05,7.541478258270264e-05,7.541478298114309e-05,7.541478195650807e-05,7.541478260212386e-05,7.541478275619984e-05,7.541478189801361e-05,7.541478324259705e-05,7.541478281682457e-05,0.46953719565629604,7.541478181999608e-05,7.541478194547077e-05,7.541478320287188e-05,0.24391009100841832,7.541478323100287e-05,0.2852706620318685,7.541478254020601e-05,7.541478253576941e-05,7.54147812972304e-05
70114,17,0.00010288066055345416,0.03317398630139752,0.0001028806600027915,0.00010288066071825614,0.00010288065867326357,0.00010288066065892595,0.00010288066038071637,0.0001028806594048404,0.0001028806603079192,0.00010288066047662424,0.24369976643946178,0.00010288065846811,0.00010288065879028707,0.00010288066077898741,0.4894545947763728,0.0001028806605136815,0.23202556192431015,0.0001028806601699093,0.00010288066012351666,0.00010288065843634125
70114,18,0.00010351967104560694,0.00010351967135461952,0.00010351967036385333,0.00010351967029911534,0.00010351966902843765,0.00010351966967900697,0.00010351967096658805,0.00010351966978472704,0.0001035196707343012,0.00010351967011764893,0.14211559932884382,0.00010351966902721379,0.0001035196695204144,0.00010351967041445854,0.1446159730471761,0.00010351967069685516,0.7115085932324348,0.0001035196697241437,0.00010351967005102857,0.00010351966873717205
