term_str,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
affair,16.245498831254228,8.292373974126987,2.2920468148710973,1.5901309354933124,0.05,1.401987937699101,10.905289440412496,0.05000000001030914,0.4800730924638647,0.31525911123289047,31.28222120564143,0.05,0.05000000047155635,0.05084086034521911,12.677125989615734,31.53936482457903,23.699092837550175,1.0500000002995304,0.9286941438985098,0.05
affairs,14.581574105114278,0.05000000021175783,4.1041648152438865,1.6099288307267483,0.05,0.050000000226388064,2.9814741020356825,0.050000000611966154,0.05000234382155112,2.279802249747937,2.5587160620735774,0.05,0.05,2.860806353970305,19.20011391526156,2.2590237848438304,4.0643934360763945,0.05,0.05,0.05
affection,6.042969518742876,0.050000004872668855,0.050000000308935644,0.05,0.05,0.050000005327673215,2.8502483793918674,0.05,1.4648605049129788,1.3579499356230238,1.0801231587277484,0.05,0.05,0.05,0.051023200156880354,2.5012335702497484,0.05159172146918395,0.05,1.0500000001755696,0.05
afraid,0.17916227080270325,0.050000000487176614,0.05000000015133141,0.0500000025971813,0.05000002402887951,0.050000000191215734,1.2998874625291033,0.05,0.05,2.117964973625371,25.995324883351554,0.05,0.05,0.05,3.6959157564940677,0.8582979935043048,15.203446631270687,0.05,0.05000000093611161,0.05
afternoon,20.07104679393143,2.3264553095896425,1.014610561756409,1.339168790722213,0.05,0.050000000507939776,7.770318196230371,0.050000000095004785,1.9890943881434746,2.471772510136881,49.6380435247941,0.05,0.05,1.0499999999741618,5.086612838620917,6.842789833877858,40.000087251577035,0.05,0.050000000010030195,0.05
afterthought,1.9107189090718468,0.050000001793007946,0.05,1.0500000001381637,0.05,0.05000000362408882,0.05,0.05,0.05,0.05000100272103082,0.05000000311553408,0.05,0.05,0.05,0.050000000119727196,0.05000000003505637,5.189280079355792,0.05,0.05,0.05
age,15.591132090152275,6.457465486335651,1.4359790772712453,1.1029677017337796,0.05,0.05000000032516379,1.3433003732935493,0.05000000039953981,0.050002772842033305,3.2090615142937375,9.065468100402647,0.05,0.05,1.7275858514089546,16.14009414557846,5.619816268408997,15.857126617521471,0.05,0.05,0.05
aged,0.05018909351589764,2.0498652340681747,0.05,0.05,0.05,0.05,2.048407653310227,0.05,3.048874969401038,0.050000000040226054,0.05,0.05,0.05,0.05,0.05000000070939388,0.0526630488629864,0.050000000080187325,0.05,0.05,0.05
agencies,0.05000000022325198,0.05,0.050000000133628035,0.05,0.05,0.05,0.05,0.05,0.05000000053246116,0.05,0.05000000008887841,0.05,0.05,0.05,5.049999790458799,0.05000000064372692,0.05000020790624995,0.05,0.05,0.05
agency,3.0453897468510407,0.05,0.9145390770101633,0.05,0.05,0.05000000002181385,1.9344015414356828,0.3271840893204725,0.05000000007745282,0.05,0.050000000113859216,0.05,0.05,2.047290575522126,2.031194968975501,0.0500000006117388,0.050000000041640506,0.05,0.05,0.05
agent,0.772257653133234,0.05000000011490886,0.05000000070488872,1.7228672082281498,0.05,0.05,0.8952023276372899,0.05000000096011416,0.05000000017001829,0.05,5.752037125679347,0.05,0.05000000084341091,3.0500000001585277,12.10164713202797,5.334438430948991,1.771550119362845,0.05,0.05,0.05
agents,2.248811927949592,0.05,0.05,0.05000000017106527,0.05,0.05,0.4866104564601292,0.3222848960502523,1.3070179035451912,0.05000000052653929,8.205586021831552,0.05000000091233135,1.0500000004177832,1.8430649774060885,4.08011562102809,0.2550815385832593,5.701426654756694,1.0500000003251113,0.05,0.05
agitation,6.526618958779936,3.3954483712516916,1.6077237689701693,1.0742355192101245,0.6739977728105901,0.05,0.2206866995372082,0.05,0.05000058826142022,1.1095957598644297,2.813903936972685,0.05,0.05,1.0500000000452943,2.261051010686668,1.93720727335767,8.956378678840272,0.05,1.0231516613692007,0.05
ago,4.764554445497995,8.885886731874374,0.050000000077290184,0.050000000361107515,0.05,1.209596174339472,0.05007195912297147,0.05000000001587431,0.05000000001177771,0.05,17.25843404853765,0.05,0.05000000029899702,2.0500000000988465,0.074342779077857,4.332628296798492,16.82448556386122,0.05,0.05,0.05
agony,4.940721308895253,0.050000000387687114,0.0500000000453213,0.05,0.05,0.05,0.6280451778837929,0.05000000763866794,0.1014755794915681,0.05,3.5648841995364715,0.05,0.05,0.05,5.283512328781258,0.5628064896273628,3.268554907577258,0.05,1.050000000099622,0.05
agreed,0.05000000043588283,0.05,0.05000000029803857,0.05,0.05,0.05,2.04621771275515,0.05,0.05,0.05000000091393559,3.302063032478881,0.05000000310569619,0.05,0.05,0.801719249426462,0.050000000046898786,0.05000000051816943,0.05,0.05,0.05
agreement,0.05000000055032656,0.05,1.0499999956187225,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.0500000000747727,5.049999999469316,0.05,0.05000000425314011,0.05,0.05,0.05
ah,27.273790943789013,17.122304940046014,1.8157442892331068,4.40163123831024,0.8581491300441404,0.08690786130301048,5.777927749909946,0.05000000082547976,8.217639653950233,5.463059912013943,66.05330640908629,0.05,0.0500000003106061,5.6766468312429845,14.584265451680496,23.565543906900018,50.93387375370703,2.050000000773967,3.9192079268407074,0.05
ah friend,0.05001292779081277,0.05,0.05,0.05,0.05,0.05000000597594079,0.050000000434110334,0.05,0.05,0.05,4.145700854235667,0.05,0.05,0.05,0.7443834855852534,0.05,1.2599027257717321,0.05,0.05000000017733667,0.05
ah question,1.9579862329197877,0.05000000081341444,0.05,0.05,0.05,0.05,0.05,0.05,0.9977044477247491,0.05,1.1744751460118348,0.05,0.05,0.05,0.050000000255658095,0.05000000203603442,2.0698341702059087,0.05,0.05,0.05
ah yes,4.799916507675374,0.050000003432800824,0.05,1.0500000000925538,0.05,0.05,1.8245348862957833,0.05000000002215639,0.0500000000164386,0.05,3.007417354402533,0.05,0.05,0.0500000004488059,0.05000000031411655,0.21890974255651274,1.3992215047116354,0.05,0.05,0.05
aha,0.32257608469528937,3.4119060843623594,0.05,1.4712215539972635,0.05,0.05,0.05,0.05,0.05000067698879552,0.05000000016506695,7.6049244969935526,0.05,0.05000000150766293,0.05,0.05000000003671169,0.7725235643120317,2.767576486960474,0.05,0.999271049957811,0.05
ahead,0.05000000021993146,0.05,0.05000000034791328,0.0500000009749766,0.05,0.05,1.0447755093538267,0.05,1.0499999977769074,0.0500000023295156,6.832312628926453,0.05,0.05,0.05000000012732428,2.049999999701219,0.05,6.314641962696054,0.05,1.00826989751841,0.05
aid,6.177319822479039,0.05000000003326335,0.05000000000920202,0.05,0.05,0.050000000552049596,0.16230958791581274,0.05000000011705078,4.337781933914928,0.05,6.29413037681597,0.05,0.05,0.6881411423796508,9.005245825617,0.050012721711458104,7.685058588385853,0.05,1.0500000000376641,0.05
aim,0.05000000001452035,0.05000000078776734,0.05,0.05,0.05,0.05,0.05,0.05,0.05,2.0500000000890544,0.05000000040017552,0.05,0.05,0.05,0.050035125144060014,1.0686257201713871,3.0313391533714786,0.05,0.05,0.05
aint,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0509045839732037,0.05,0.05,0.05,2.30797568158737,0.05,3.7911197344178276,0.05,0.05,0.05
air,24.331476585667993,5.541245602739766,0.05005333028894409,2.4763190029084914,0.05,0.0500000003341694,2.2451506661859213,0.20467551916023774,11.548710790972196,4.693113176911226,31.39702366122257,0.050000000202943415,0.05,0.5878599079928778,45.94204032831493,18.322811268748428,30.309520158171164,0.05,0.050000000145974534,0.05
air man,4.084337827414998,0.05,0.05000000005671796,0.05,0.05,0.05,0.0500000009094629,0.05000000002699071,0.05000000016922911,0.05,0.05000000009089953,0.05,0.05,0.05,2.0019590367455877,5.907965390194279,1.2057377443659278,0.05,0.05,0.05
airily,2.1769208101837862,0.05000000003326335,0.05,0.05,0.05,0.05,2.0499999996066953,0.05,0.05,0.0500000004374818,0.050000060843421734,0.05,0.05,0.05,0.9230791287834034,0.05,0.05,0.05,1.050000000089093,0.05
alarm,16.768971267142074,1.0499999999446634,3.6278929732004084,0.05,0.05,1.2340667461412798,0.30200026945375336,0.050000000878678216,0.6133071670714242,0.05,4.391955212062562,0.05,0.05,0.05,6.456143755589458,6.489810463206325,4.565852144915174,0.05,0.05000000036238022,0.05
alas,2.1988470139841216,0.05000000199575419,0.05000000039759841,0.05,0.9887835581434421,0.9482184853037984,0.05000000160041119,0.05,0.05,0.05000000055033372,1.1929190159925367,0.05,0.05,0.05,0.05000000525612304,2.025709787655631,3.9455221289246505,0.05,1.0500000001426275,0.05
alert,0.27261600015688664,0.050000000046272836,0.24874233538874585,0.05000000046998663,0.05,0.05,0.05,0.05,0.05,0.05000000108764287,1.3693048851985108,0.05,0.05,0.6455875246089521,5.297168061969838,1.4307416092719394,1.0858395810670927,0.05,0.05000000069481155,0.05
alibi,0.05000000042357213,0.05000000031521783,0.050000000092908205,0.05,0.05,0.05000000079735935,0.05,0.05,0.05,0.05000000003313633,16.762478382306274,0.05,0.05,0.05,0.05000000042600061,0.050052701879300374,7.337468913670467,0.05,0.050000000038659,0.05
alive,1.7101598938203917,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000043523778,0.05,2.0500000001590757,4.9068018399623705,0.05,0.05,0.05,6.482377589910637,0.050000000229724374,1.1006606754542192,0.05,0.05,0.05
alkaloid,0.05000000000598357,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.1926340105375621,0.05,0.05,0.05,0.05,0.05,0.050000001179524335,0.05000000039961429,3.907365987861656,0.05,0.05,0.05
alley,1.7393570396711335,1.049999999994029,0.05000000004560664,1.0500000000546568,0.05,0.05,2.2684991027435983,0.050000000080078724,0.05000000101726122,0.05000000003847976,0.050000001128094815,0.05,0.05,1.041822748424402,2.083392806210164,0.05000000036078621,1.1169282996547039,0.05,0.050000000543128205,0.05
allowance,4.669666493136295,0.05,0.05000000040930723,0.05,0.05,0.05,1.0500000000057939,0.05,0.05000000114042339,0.05,1.0824957067210956,0.05,0.05,0.05,0.8584247240936723,1.5894130738334415,0.050000000627931994,0.05,0.05,0.05
allusion,4.496215954909534,0.05,0.05000000007794461,0.05,0.05,0.05,0.05,0.05000000267665123,0.06265565983017087,0.05,0.050000001657176274,0.05,0.05,0.05,2.925932793706912,1.7147334496414526,0.05046213747880315,0.05,0.05,0.05
allusions,0.05000000178788337,0.05000000104534245,1.2244371349705845,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000015947896,0.05,0.05,0.05,1.3140411204213915,0.05000000171372298,2.6115217398720683,0.05,0.05,0.05
ally,0.050000000077957914,0.05,0.05000000010316976,1.0500000000554386,0.05,0.05,0.05,0.05000004195779457,5.050000000195627,0.05,1.8974910308169384,0.05,0.05,0.05,0.05000000143564704,0.05000000091612149,9.20250892441083,0.05,0.05,0.05
aloud,1.4015731368493258,0.050000000524627115,0.05,0.05,0.05,0.05000000220731869,0.05000000000642596,0.05000000008150144,0.050000000060468765,1.0500000000366358,5.745456537448769,0.05,0.05,1.04997041808666,3.7244332376438116,0.3284637928773112,0.050102874150300215,0.05,0.05,0.05
altar,5.423084149982659,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.5687902547850728,0.158125595220099,0.05,0.05,0.05,0.05
alternative,0.6906262669817873,0.05,0.050000000401602324,0.05000000021146685,0.05,0.05,0.05,0.05,0.050000000365972776,0.05,2.1662300456867176,0.05,0.05,0.05,1.4856413428535242,4.736029592466553,2.171472751000387,0.05,0.05,0.05
altogether,0.8586612759273106,0.050000004225196036,0.05000000029607321,0.05,0.05,0.05,0.050000000300789764,0.05000000104126009,0.05,0.050000000317384385,1.4731559254206334,0.05,0.05,0.05,1.5727563090074759,2.9833510572091493,3.3620754262159855,0.05,0.05,0.05
amateur,3.553660693343315,1.0500000000137937,1.201593255658271,0.05,0.05,0.05000000001585303,0.050000000031669684,0.05,0.05000000029661721,0.05,1.4794432880305521,0.05,0.05,0.05,0.05000000105188395,0.050000001216593315,3.9653027603114723,0.05,0.05,0.05
amazement,7.113749676871133,2.7016761631802635,0.05000000018784415,0.05000000004585156,0.05,0.05,1.8145483913741818,2.0331165039980577,0.05000000006980429,0.05000000006792438,8.186624009952398,0.05,0.05,0.05,15.26053468170556,5.8662071638042494,3.423543408645181,0.05,1.0500000000664567,0.05
amber,0.05000263885626686,0.05,0.05,0.05,0.05,0.05,0.05,0.05,4.0499976607931245,0.05,0.05,0.05,0.05,0.05,1.0499997003377428,0.05,0.05,0.05,0.05,0.05
ambition,0.05,0.05,0.05,0.05,0.05,0.05,0.050000000591005116,0.05,0.050000001183277513,0.05,1.205030760720872,0.05,0.05,0.05,0.05000000122099031,0.0500000021034746,3.8949692341511186,0.05,0.05,0.05
ambush,0.05,1.050000000026518,0.05,0.05,0.05,0.05,0.9513388935342074,0.05,0.05,0.05,1.0179154378837207,0.05,0.05,0.05,1.0499999999809762,0.05,1.1807456685406426,0.05,0.05,0.05
ami,0.05022090404394219,27.494418608313353,0.050000916316490444,6.382870843575195,0.05,1.2153384045557114,1.2184040985307354,0.05,0.05,0.05,25.597725120786947,0.05,0.05000000035237052,5.777684710274119,0.09712023321719898,0.050000000050562175,43.99498643497626,2.050000000434044,0.6712297245540456,0.05
amusement,3.0533961576656576,0.05,1.8310412430796048,0.05000000007958654,0.05,0.05000000000836128,0.05000000064512402,0.05000000007582342,2.6212746300737537,1.499666139528153,2.058045627067843,0.05,0.05,0.05,3.3116739264042625,3.738081349297678,2.2999259670891865,0.05,1.0368949589499499,0.05
analysis,5.083420850262256,0.050000000390094085,0.05000000012609619,0.05000000013930249,0.05,0.05,0.05,0.050000000043137476,4.038265852106107,0.05000000032237375,0.050000014181301435,0.05,0.05,1.049999999966103,3.6915768537446376,1.3780433746469714,0.05869305398285656,0.05,1.0500000000640595,0.05
ancestors,0.05,0.05,0.05,0.05,0.05,0.05,0.0500000003006568,0.05000000023383823,0.05000000034479795,0.05,4.143941186593601,0.05,0.05,0.05,4.7434246450405055,0.1181943488665395,0.1944398185949871,0.05,0.05,0.05
ancient,2.854791075520217,0.05,0.05,0.05,0.05,0.05,1.050000000006954,0.05,0.05,0.05,0.05000000008726839,0.05,0.05,0.05,1.9347705796535841,0.36043834438101724,0.05000000032918753,0.05,0.05,0.05
angel,0.050000000095086164,1.1902619570508377,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.2317649511022984,2.6606746341008396,0.05,0.05,0.05,2.4490857422693537,0.050108179067474244,0.7181045362791014,0.05,0.05,0.05
angels,0.05000000014659711,0.05000000138880876,0.05,0.05,0.05,0.05,0.05000000062381378,0.05,0.05,1.05000000004133,2.99976736167002,0.05,0.05,0.05,0.050000000830931514,0.0500000000608727,2.1002326352146627,0.05,0.05,0.05
anger,8.662296623457205,0.05000000153820689,0.05000000043057554,0.05,0.05,0.050000000326277286,3.3671723644346834,0.05000000001131154,0.05000000025841269,0.0500000000741786,11.041531884376056,0.05,0.05,0.05,12.898720389407822,0.7899802841269097,7.540298451526702,0.05,0.05,0.05
angle,9.183383207628044,2.0500000000856424,0.13850511041416258,0.05,0.05,0.05000000325599962,0.0895281678151061,0.050000000020696676,2.310396384069838,0.05,1.3491381943906255,0.05,0.05,0.05,4.742946188401592,3.364176996061099,1.2219257478180097,0.05,0.05,0.05
angles,0.050051868847296246,0.050000001090864575,0.05,0.05,0.05,0.05,1.049999998761323,0.05,1.0499976978216192,0.05,0.05000000037661092,0.05,0.05,0.05,2.0499290638719336,0.0500000020482638,0.050021366696959585,2.050000000448016,0.05,0.05
angrily,5.603946002395599,0.050000000753967724,0.05000000012147794,0.05000000006546574,0.05,0.05,0.050000000243284985,0.05,0.05,0.05000000015150075,4.8812855085933755,0.050000006472797384,0.05,0.05154788910578815,1.2510248192450917,0.05000000007196825,4.462195772317119,0.05,0.050000000433538166,0.05
animal,2.434852402542683,4.375993573584372,0.05000000035444629,0.05000000002903826,0.05,0.05,0.050000000132851524,1.5344363996868122,0.09685447076910156,0.05000000000635181,0.050524165295005356,0.05,0.05,0.05,8.926881210040381,5.585931072835465,1.3945267046971965,0.05,0.05,0.05
animals,3.6832061772485702,1.1962111543704577,4.049999980244112,0.05000000008884694,0.05,0.05,2.7457666097689306,0.05,0.05,0.05000000020560957,0.05000024343758798,0.05,0.05,0.05,3.446738776329502,1.1138086154972562,6.114268442776799,0.05,0.05,0.05
ankles,2.0493879402378323,1.0391719397421546,0.05,0.05,0.05,0.05,1.0499999527750932,0.05,0.05,0.050000092202858504,0.06905773604042607,0.05,0.05,1.0423823829022165,0.05000000107009301,0.05000000028396989,2.0499999541028457,0.05,0.050000000610971075,0.05
annals,0.05000000005205302,0.05,0.05,0.05,0.05,0.05,0.05000000081738282,0.05,3.037643752168923,0.05000000001247386,0.05246848364857752,0.05,0.05,0.05,2.650457885311327,2.1885194563601416,0.3209104207879582,0.05,0.050000000817568474,0.05
anne,0.05,0.050000000039820865,0.05,0.05,0.05,0.05,3.4752401553609653,0.05,0.05,0.0500000007048093,4.869350261405796,0.05000000190240026,2.0500000009223633,0.05,0.05000000014726797,0.0518993367342916,0.10527867992015716,0.05,1.7482315628437486,0.05
announcement,1.6674771116026204,0.05000000078241771,0.05,0.05,0.05,0.0500000103523088,0.05000000025740787,0.05,0.050000000310967296,0.05,4.897389464613363,0.05,0.05,1.164509717590316,1.222925783951199,2.0821971843615334,2.2655007251552948,0.05,0.05000000098666943,0.05
annoyance,5.500898035770313,4.306741167118202,0.9503012385661833,0.05000000005940551,0.05,0.05,0.07428341078151804,0.05000000236557787,1.0695185597749302,1.1273073740864428,2.33046887593591,0.05,0.05,0.05,1.012310366678993,1.5863363885221693,6.541834580303003,0.05,0.05,0.05
answer,9.261507318511724,0.22727399024619016,2.1065783551290966,0.05000000277038,0.05,0.050000000482639265,10.920982158451384,0.05000000003361919,3.4980530005025665,0.05000000013887663,23.97221309563302,0.050000005613944895,0.050000000409973606,0.05000000003014634,28.1872364437838,4.3187166154850285,35.01489580246982,2.0500000008025467,1.9925432094721276,0.05
answer advertisement,0.0500000015596289,0.05,0.05000000011059535,0.05,0.05,0.05,0.4429813808317807,0.05,0.05000000097425277,0.05,0.05000000007403514,0.05,0.05,0.05,3.256004818153181,3.0458127531210244,0.45520104515132803,0.05,0.05,0.05
answered,5.178448571134067,0.05000000068718201,0.050000000513498635,0.05,0.8945250625522402,0.05,7.169346570961552,0.05,0.050000000514773435,0.05000000010454354,0.056531404510833355,0.05,0.05,0.11231579509744359,19.576997548547784,1.2934330479497285,5.352185925326299,0.05,1.8162160720700027,0.05
answers,1.6332399144165026,0.05000000070030333,2.513966379744168,0.05,0.05,0.05,0.05,0.05,2.872832084107148,0.05,1.7639915801165846,0.05,0.05,0.05,2.236529773040767,5.584866643001657,3.7445736248399895,0.05,0.05,0.05
antagonist,0.2769537218172229,2.0385587492842507,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000213268966,0.05,0.05,0.05,1.326606310576761,2.557873468808494,0.05000774735734824,0.05,0.05,0.05
antecedents,3.6462775328451396,0.050000006935956194,0.050000000329329726,0.05,0.05,0.05000000019701705,1.0499872283599945,0.05,1.2037380344011754,0.05,0.05212263208888428,0.05,0.05,0.05,0.050000000576368483,3.457670981940646,2.8902035822887475,0.05,0.05,0.05
anticipation,1.3799587372333872,0.05,0.05000000056927057,0.05,0.05,0.05,0.05,2.0280180940742785,0.05,0.050000000603014565,1.1305531145807763,0.05,0.05,0.05,0.050000000718627806,0.050000000035853094,1.6614700521564374,0.05,0.05,0.05
anxiety,6.652466827015218,0.05000000189908776,0.05000000003614722,1.073310308056005,0.896171258475124,1.6268532175587853,0.0500044847827335,0.050000000014749114,0.05000549725037569,0.050000000612295405,9.404215311019652,0.05,1.0500000003932397,1.0500000000124667,4.896146499779552,2.9051571046913796,6.945669488368892,0.05,0.05,0.05
anybody,0.6608466204137394,0.05,0.05,0.05,0.05,0.05,0.050000000143305814,0.05,0.050000000582269735,1.0500000000533947,2.655168390908897,0.05,0.05,0.05,0.050000000617488057,1.1630405185449093,7.720944468705074,0.05,0.05,0.05
apart,1.0499999928697976,0.05,0.05,0.05000000060059438,0.05,0.05,0.05,0.05,0.05,0.050000002207562226,1.9349579535374373,0.05,0.05,0.05,0.05000000050657953,0.05000000439630029,4.165042045854698,0.05,0.05,0.05
apartment,6.885359876423584,0.05394049187910502,0.0500000000813834,0.05,0.05,0.05,3.7374903304278857,0.05,3.4502364642819776,0.05,1.3649997231418591,0.05,0.05,1.0045554056391142,2.264780241000767,5.480926399778294,0.20771106731536582,0.05,0.05,0.05
apartments,0.050000000009371916,0.05,0.05,1.0499998600727067,0.05,0.05,0.05,0.05,0.05000000040794691,0.05,1.049999999928674,0.05,0.05,1.050000000028095,0.05000000031454006,3.0499991125721477,0.050001026645700435,0.05,0.05,0.05
apologetically,0.0500000000184672,0.050000000454017784,0.05,0.050000004281138974,0.05,0.7927952655693353,1.0499999999986356,0.05,0.05,0.05,1.8437580871783068,0.05,0.05,0.05,0.05000001696538897,1.8763099550695295,1.695408193376133,0.05,1.0417284770607385,0.05
apologies,4.233588253644586,0.050000000853496165,0.050000001064290735,0.0500000000772095,0.05,0.05,0.938478087779497,0.05,1.0500000000260246,0.05000000017867817,0.05081235359160764,0.05,0.05,0.05,4.20881545569468,0.05000000015455467,1.8183058468995077,0.05,0.05,0.05
apology,5.246405969331443,0.05000000098239934,0.05003157563305744,0.050000000062089454,0.05,0.05,1.9162596583590208,0.050000007435316636,0.33028366864425485,0.05000000014368736,4.055064921238569,0.05,0.05,0.05,3.457608574033871,2.2799850842142066,0.06436053989006298,0.05,0.05,0.05
apparition,2.049999998728748,0.05,0.05,0.05,0.05,0.05,1.5255063909548392,1.112815004434063,0.050000001247779834,0.05,0.050000012661177956,0.05,0.05,0.05,2.5116785917051443,0.050000000052326,0.0500000001997595,0.05,0.05,0.05
appeal,2.5445212915140774,1.0499999999960292,0.05,0.05,0.05,0.05,0.05,0.05,2.934093821987127,0.05,0.05000000106247,0.05,0.05,1.0499999990694129,0.05000000029176712,0.07488320414348697,3.646501681370249,0.05,0.05000000053710432,0.05
appear,0.9390857784269314,1.05000000003003,0.05,0.05,0.05,0.05,0.05,0.05,0.29119475332695705,0.05,1.056844668278407,0.05,0.05,0.05,0.05000000014046153,2.91287479356022,0.050000006204802064,0.05,0.05,0.05
appearance,22.765531005994436,2.5441586399709197,0.15309247454690783,2.685739516030985,2.6338582627706133,0.05000000020405035,8.567616955220528,0.05000000059473588,7.782197456035909,3.6352609147927786,15.163918259296581,0.05357871867912588,0.05,2.919669012571179,29.933475597640967,4.028469712207258,26.823691498087946,0.05,1.0597419753213633,0.05
appearance man,0.05000000051327969,1.0500000000413556,0.05,0.05,0.05,0.05,0.05000000019280332,0.05,0.05000001708571917,0.05,1.1042413904017494,0.05,0.05,1.0500000000940917,1.9316794137894489,0.05003678154679755,2.1140423962489905,0.05,0.05,0.05
appeared,2.80941762467276,1.0500000000182663,0.08408689840378089,0.05,0.05,0.05,2.554973167611599,0.05,0.05,0.05,2.9184698804336877,0.05,0.05,0.05,0.050000000658625296,0.050000002205201274,2.8830524258094035,0.05,0.05000000015219374,0.05
applause,0.050000000412828996,1.3717386204752358,0.050000000546335896,0.05,0.05,0.05,2.0447853094544377,0.05,0.05,0.05,2.4520511821379882,0.05,0.05,0.05,3.4620767883392207,0.05,1.919348098606521,0.05,0.05,0.05
apple,0.05000000086009114,0.05,0.05,0.05000000024848481,0.05,0.05,0.0500000005604083,0.05,0.05,1.6026180812078725,1.0952517404745987,0.05,0.05,0.05,1.0342519617105483,2.3296863752999806,0.18819183959925267,0.05,0.05,0.05
appointment,7.756327465962972,1.2310167279812616,0.05000000033495507,1.9672736050930049,0.05,0.05,3.3458491474839223,0.050000000024537826,0.050762419607613435,0.05000000093823005,8.215678663858151,0.05000000294376597,0.05,0.05,17.386875959690684,4.022468486655537,5.4737475193936485,0.05,0.05,0.05
appreciation,0.050000001068954664,0.05000000042047848,0.05615014136716807,0.05,0.05,0.05,0.05,0.05,0.050000000666329175,2.0843704320561023,0.05000000045133395,0.05,0.05,0.05,5.714264011250647,0.05458539185710269,1.3406300208314035,0.05,0.05,0.05
appreciatively,0.050000000165157876,1.105672523457298,0.05000000021857072,0.05,0.05,0.05,0.050000000260187354,0.05,0.05,0.05,2.5508910927933903,0.05,0.05,0.05,0.06770954009715115,0.05,4.475726842987053,0.05,0.05,0.05
apprehension,0.050000001111140106,0.05000000197406692,0.05,0.05,0.05,0.05,1.2116883012655477,0.05,1.0499999977778882,0.050000002243452336,2.302862441081862,0.05,0.05,0.05,0.05000000008870035,0.05,3.635449254431236,0.05,0.05,0.05
approach,2.273101759687594,0.05,1.8338436688711321,0.05,0.05,0.05,0.9974114028487894,0.05,0.05000000006181848,0.05,1.0538607508844333,0.05,0.05,0.05,0.9663105278557879,0.13413401272008876,5.091337877033148,0.05,0.05,0.05
approval,0.4513108476708297,2.9433768034121126,0.05000000014452594,0.05,0.05,0.05,0.05,0.05,0.05,1.1151044014977571,8.017132885454489,0.05,0.05,0.05,0.6005680321376411,0.7530295951450315,5.469477434400482,0.05,0.050000000110629085,0.05
approvingly,0.543333233628756,0.05000000036034026,0.05,1.050000000118718,0.05,1.0500000002701724,1.0441202515317924,0.05,0.050000000137301145,0.05000000033863487,4.251474679307241,0.05,0.05,0.05,0.6656279792358609,2.2954889209118954,5.499954934116563,0.05,0.05,0.05
apron,0.052270548899428934,0.05,0.05000000031183061,0.05000000034285904,0.05,0.050000012764538276,0.05,0.05,0.05,0.05,0.1852087033973271,0.05,0.05,0.05,1.1496624602417225,2.5304983381346053,3.3323599358665095,0.05,0.05,0.05
arch,0.05,0.05,0.05,0.05,0.05,0.05,0.6798513591837545,0.05,0.0500000005415743,0.05,2.341865608131346,0.05,0.05,0.05,1.735916952151059,0.05000000005466743,1.4423660788603396,0.05,0.05000000104893482,0.05
arent,0.05000000010629087,0.25882452314889653,0.05015821122905287,0.05,0.05,0.05,2.0595197685118585,0.05,0.05,0.05000000016421088,10.968292275763654,0.05,0.05,0.05,0.16333002607124428,0.05000000020315723,0.799875194709343,0.05,0.050000000065500226,0.05
argument,8.622222845844446,0.05000000369937779,0.050000001816369835,1.0500000001107093,0.05,0.05,1.7050840051463039,0.05,0.05000000229487309,0.05,1.00076054036962,0.05000001925532153,0.05,1.0500000000273424,6.813596362070145,0.10708268050217383,0.051253538827293846,0.05,0.05,0.05
arm,14.51306437860386,5.909045345176151,0.0500000007986979,0.050000000180323974,0.05,0.05000000094905002,9.266683134081052,0.05000000121206384,3.487470432590827,2.1956700715518083,55.57187543324617,0.05000000106818048,0.05000000009240867,0.050000013555250175,19.53464627843256,11.21916463527093,39.02770002737288,0.05,1.7746802457856587,0.05
arm chair,2.964316866739388,1.0715650290597019,0.05,0.0500000009969787,0.05,0.05000000220410092,1.8154016236225505,0.05,2.2526276762805653,0.05,13.786891493182356,0.05,0.05,0.052938785821485514,1.8385908240746953,0.4332061666866686,4.322105040608207,0.05,0.9623564906847616,0.05
armchair,4.539681103344124,0.05,0.05000000001614911,0.05,0.05,0.05,1.56052668882879,0.050000004144618554,0.050000000913947455,0.05,0.05000000001455841,0.05,0.05,4.050000000176711,0.29176372309945897,13.381132302824073,1.4768961766131696,0.05,0.05,0.05
armour,0.05,0.05,0.5144244777822581,0.05,0.05,0.05,1.0499999999949774,0.05,0.05000000010860216,0.05,0.05016742959143189,0.05,0.05,0.05,0.05000000010505225,9.543365460029584,2.092042632364142,0.05,0.05,0.05
arms,11.221789146550018,1.40040685733426,0.05010302722569018,0.05000000002573076,0.05,0.05,2.6173289151958667,0.050000001052656944,5.25881118648976,0.05000000034586916,18.01397159540018,0.05,0.05,0.05000000033224448,26.633222168619827,16.37017348706073,11.392917714227663,0.05,2.541275900107732,0.05
